Id,Last
1761,1375
1762,1
1776,1
1779,1806
1783,505
1787,4624
1790,85
1791,89
1792,32297
1798,1176
1804,9
1805,802
1806,1439
1810,176715
1812,544
1818,114
1821,450
1822,467
1824,131
1827,217
1832,4
1833,9894704
1844,96
1854,184639
1855,713886912
1861,127
1862,4
1867,2
1873,106
1883,6
1886,2505
1887,2
1891,5
1897,1
1901,1
1904,8
1905,19712190644360120832
1913,85367942837521294453548318195712
1918,1020
1928,240
1934,8676278
1951,2
1953,309
1955,575
1956,4736694001644862
1965,855
1975,615691547
1982,836
1984,5750463
1985,5509
1987,779
1990,7921
2001,632253192553758720
2004,62
2026,2
2027,2147491838
2034,10
2038,124
2039,3
2051,2
2062,533
2064,3
2068,1039
2071,175
2079,75
2091,1
2092,10
2099,714
2100,95
2104,77
2107,150
2112,19
2114,8
2115,4
2120,26345
2122,10636231
2125,2497
2126,137
2129,9572648
2134,56294995342133
2141,95
2151,2
2154,22633812
2170,308
2181,3063731695682346024960
2187,1301
2189,70
2190,258802713817
2193,1
2194,740
2202,328
2206,71117571206
2209,150
2232,212
2245,813
2248,6656
2249,101
2253,213
2262,2448
2263,1099
2267,1906624
2275,1
2284,3
2294,181
2299,140
2302,8
2314,-22515350
2315,68423
2317,71
2326,-2
2330,2873
2335,402
2352,1719620105458406272576551369697571281538690144995738125608756890628496909401209820401718582699358451403842102489736271612532643823753563480409770295934824
2359,1080
2364,806
2367,2
2371,251201
2373,131
2374,1733
2376,521
2383,1
2386,1
2389,246567192007241
2390,175
2391,734
2393,7259
2394,345948408
2400,7416983
2401,7
2405,1222232
2422,3
2427,56
2428,50
2430,515
2432,394
2434,47
2439,54413821892871260733440
2445,102334151
2448,741
2456,18
2458,1
2462,75
2468,1521
2472,34
2477,301
2478,30
2483,60
2484,13
2486,7121453984059539456
2489,4
2491,6
2492,72057594037927936
2493,700
2500,166536977408
2501,30
2502,7006302246093750272
2503,979
2512,8
2513,9
2515,178
2519,781
2523,4933
2532,5
2537,2
2538,145
2541,16322989
2543,1
2546,660
2550,1268274072276992
2554,7784628225
2558,182
2559,32
2560,2958
2563,206091
2564,1
2566,22797790370746287
2573,65
2574,12
2575,117
2580,8209
2581,2000
2585,3828
2592,45430672644283920
2596,1
2598,265
2620,330
2621,1701
2622,1385073464128573
2630,999999999999999983222784
2636,610
2643,73
2650,7
2652,14440
2653,225275778
2664,4704
2665,49954162
2670,18253
2678,10
2679,184
2681,2009700
2684,-7
2686,283
2687,379
2698,1
2700,455
2704,301
2707,649140
2709,147
2711,15015
2716,123
2721,222222
2725,582498755
2727,64
2730,104255099738019625697280
2740,410
2742,-2
2743,69
2745,1517045588059
2750,1
2753,172
2756,912492556939
2760,251
2766,20
2773,3
2776,7
2777,259
2778,4
2779,175
2781,2532
2786,2
2790,77759
2793,536
2799,8
2808,121296
2811,324
2812,12
2818,1381
2819,416
2821,36
2827,281803924061635776
2829,-130
2834,7289
2847,283726776524341248
2849,2
2854,565
2859,832
2860,60
2862,244
2864,2256
2865,6
2884,265
2885,5
2887,87960930222080
2889,1
2897,484
2899,398
2901,6
2916,716602502197270656
2917,295970
2920,8687
2924,-10
2925,878503
2929,8703
2943,6
2946,127
2947,244
2949,138
2960,2
2968,24
2975,133
2978,9
2979,1
2982,40304433
2984,87960930222081
2985,65
2997,-144
3001,16239818347465293168640
3006,3
3009,46
3017,8
3019,4878475380979200000
3026,462
3030,2
3036,1844
3039,353
3041,1150110
3050,193
3051,509376
3052,5760
3059,938
3067,7
3071,3456679517
3076,45
3082,4716
3085,3
3086,7
3088,19
3091,174
3113,89
3115,6
3119,120
3121,234277
3130,2
3132,7
3136,4
3139,578
3140,595
3144,96
3149,18181
3155,3431847189
3156,436
3157,2520
3163,16
3166,24
3171,33154114877520
3174,606800
3179,14298633670932
3188,842
3193,941094
3197,5
3202,30
3212,-1
3213,968575477600097665024
3214,7
3215,2031
3233,1270932914166
3237,94
3241,54
3242,35
3246,70
3250,11398895182897044
3252,506172839
3258,323
3264,1192
3265,150
3280,43
3290,10436
3296,247
3297,487350
3305,44
3309,2
3316,14
3324,33
3334,20496
3335,10212
3336,723573111879673
3342,256
3343,302
3346,15
3347,63
3353,846
3354,49201
3357,125
3359,22137128
3377,21101
3383,1
3385,536854528
3387,2004
3393,128
3394,-1
3396,692
3407,571
3408,164
3411,509
3416,80
3419,1727
3421,2
3424,16
3429,185
3431,299
3432,47
3434,5
3436,158108
3439,82
3447,8
3464,2201030157
3466,589680
3467,969
3476,4288
3481,7
3486,-90
3488,11
3494,533
3497,5
3498,4
3505,422
3508,6812
3509,3758096384
3513,3370
3514,8
3518,2766
3519,1683408
3521,65
3525,9
3526,64
3527,33
3531,7
3536,3
3540,10775
3546,3607704980
3557,469
3564,913
3570,20
3577,147456
3588,5
3600,-1
3602,184
3603,1920
3609,620
3615,169
3617,444
3621,77
3622,2100
3623,2
3624,3367036078341138
3627,34462575
3631,168
3633,3
3636,148
3639,387
3644,27
3646,2055664161561919
3654,9
3665,57
3668,2
3670,76069501249
3671,1273
3674,7
3677,12
3682,1807
3697,325
3699,-252
3703,375299968947548
3705,153
3707,160
3708,1
3709,2579
3711,467
3712,1
3715,132
3719,475219625
3721,2
3722,7
3739,4
3748,208
3751,2430
3757,2147483648
3758,8
3760,1
3764,37
3767,4115
3771,2
3779,44
3792,-3923010000
3798,1800
3813,1
3818,407
3825,12
3831,3068
3833,36
3834,711
3845,9
3846,1833947441
3849,96630623
3856,336
3859,134
3871,1369
3872,3
3874,204
3883,63936
3885,200
3887,85
3895,98287
3904,1458
3905,492
3910,197
3916,4294967297
3923,21
3929,13
3934,50
3937,1
3939,25
3941,121
3951,3
3952,194
3957,4714
3959,4414
3964,89
3965,64011
3968,6060
3970,-91770
3976,16
3977,73
3979,18564
3981,2592
3983,3584
3985,810
3986,551
3988,41041
3994,546
3997,34768
4000,78176338
4002,1
4008,1446257064291
4013,6
4018,2
4021,17
4022,12
4029,1013
4031,24
4033,5
4035,1379
4037,63246851602149829246976
4038,28
4041,91971
4043,5776
4054,181
4063,27514634240000000000000
4068,16106126460
4071,5
4079,4
4082,185
4084,604384
4086,170
4095,16149760533341
4097,1942080
4098,6
4100,93
4105,2
4107,525893003079214694400
4109,48
4110,8192
4117,54
4120,7
4123,242355211525
4126,365
4140,162938550
4141,284
4142,181589
4147,-1906399371246
4152,310
4154,965
4156,1115
4162,3129723704020193280
4165,68
4166,317
4169,101039
4171,10000000001
4173,846
4177,2
4179,4
4182,20157
4184,1790744248612872
4185,38
4186,8
4189,33982
4199,134
4201,582653201791057920
4206,5
4217,2
4221,53364725842
4223,2
4227,621240
4230,8
4232,351829430966702353416192
4233,75
4234,8
4235,399
4236,10
4240,444
4252,3
4256,335920
4258,15414977576506278723889904448945589913124864
4261,917280
4264,13566
4267,396323283724
4271,374
4276,2
4279,1199
4282,3787984200
4288,2111
4294,140625
4301,2707
4302,166771816996665696
4306,252
4312,2
4313,1606
4320,10498709
4326,229
4327,1826
4328,13027308783283592
4329,1475789056
4338,65560
4343,968
4347,624
4349,5
4359,203
4362,2478770
4363,1
4364,25433
4371,1
4375,4
4376,323
4379,2
4381,2
4389,187181
4390,817138163597
4392,6383
4394,182965127280
4401,1282
4405,396
4412,195
4413,6
4416,4
4417,4043
4418,21524
4425,2628
4429,637
4432,5
4434,96757023244288
4441,1
4442,3
4447,6
4450,64
4454,163
4455,8
4459,266463804
4468,29821
4471,42
4472,1
4478,4
4484,2112
4489,1
4493,1761
4507,14776
4508,2194134868688896
4524,4
4528,6
4530,3008628
4533,46912512895660
4534,5
4536,12
4545,210
4547,378383892480
4553,251
4558,1270899359732
4560,-2034
4562,518431875418926
4567,271
4576,10
4577,-22
4581,821656049857816035328
4582,6
4595,2459
4596,2465
4601,1204
4604,1000000
4605,10
4606,1271000023029
4608,2
4615,6
4620,2
4633,84
4636,2408764
4638,3
4658,71
4667,34
4685,10
4688,5
4694,10
4695,1
4696,223
4701,492804
4705,24
4707,-7
4717,117
4724,1352076
4726,3999
4730,10
4731,4
4748,536870912
4750,12670967612
4759,6
4761,31
4762,9
4768,71752914167922688
4776,3
4779,102
4782,5476
4784,104877
4788,4
4796,1741769316989023027200
4799,2560
4802,143
4806,225
4809,33
4812,188
4814,122
4818,1433
4827,780
4830,101
4841,9
4843,134
4845,53
4847,11529853541
4848,-64
4850,6
4853,17179869183
4856,7330077518506
4864,487641600
4868,2332
4871,54
4872,24531
4875,26
4876,21
4877,74
4878,73881031825566597120
4880,76
4881,82
4884,4024019
4885,60
4886,478
4895,1
4898,231
4899,186
4902,5
4903,10
4905,6
4911,89
4912,303
4916,27
4919,420
4922,375
4926,1485
4928,218
4929,3854620
4940,18
4943,3
4944,21
4952,1426
4957,1
4959,1095
4964,213
4969,24
4981,453
4991,3
4992,58834515230497
4993,68
5001,4905
5008,1023
5009,2147549185
5027,134217781
5030,38982
5036,913
5037,6
5039,106
5044,5
5045,316
5047,21
5055,114
5061,1
5063,87
5066,14803
5070,4911
5071,23
5079,124918
5081,5683
5083,522
5087,1
5090,763145088
5093,4
5095,262
5096,6
5100,1
5101,-5078626013008010149888
5111,132
5116,125
5126,2285888136
5134,-9
5135,1
5138,13963
5141,2188
5147,7477931109012
5154,196226318333
5161,12
5170,112469
5172,2833906685
5174,2
5177,269
5178,746528
5179,2284
5183,3936588805702081
5193,24097
5199,117
5201,41804011
5202,268436240
5204,1
5209,7
5210,365
5219,256
5222,548
5226,1062747
5233,888111
5236,-1
5237,4
5238,8052605
5241,18
5242,824
5243,16440340258
5245,37
5246,18
5253,1769473
5254,68677
5257,306
5266,10
5269,1
5271,6
5277,-1
5280,18
5285,174
5289,153
5290,4
5292,2053858
5293,82876023112
5298,525893003079214694400
5300,593742784829
5302,35184380477440
5304,146
5309,18917726
5312,2
5315,13671875000000000
5326,162129586585337856
5331,2
5334,741
5335,136
5338,-440
5340,74
5344,157
5359,4
5361,264
5365,36
5366,3
5367,1524
5368,5050
5371,715
5373,-24
5376,83
5381,201412251
5385,525
5393,69
5395,13454496
5398,5100
5403,29
5404,641
5405,1
5416,629414871
5417,4975
5420,-1255621889
5422,105
5423,240
5425,92358976733185
5429,5
5430,56
5437,248947050
5439,56
5441,42535295865117307932921825928971026432
5447,74326797938267007221760
5449,389
5452,80
5457,187
5461,4
5465,599995
5471,184
5473,490
5475,10301
5480,4192607119
5482,4
5486,3394075340453838848000
5488,383
5498,19
5500,8978002882564
5510,46
5517,469
5522,98304
5524,3807
5527,13363
5529,32
5540,22
5542,183
5548,9
5560,2
5562,2691
5566,6
5572,-95149655201962
5573,367
5575,2
5579,679
5583,55
5605,166
5609,22
5613,77
5620,1890
5625,717
5626,180
5627,1
5628,815
5629,741
5630,79
5632,24222205927065483476992
5633,8373808925585
5637,1
5638,144
5658,1266
5660,3
5663,71400
5664,-161
5676,-7
5681,290
5689,788674
5691,19081
5700,10845177
5701,6311523942644393705472
5704,37108
5707,2
5719,78
5720,117
5725,415
5726,1536583522302562262990297976220418048
5732,437
5733,30064771072
5735,1836
5746,898
5751,1
5756,377
5759,81700842
5763,653
5765,247
5768,9704
5770,4813
5772,15
5789,1501
5790,26
5791,51
5796,26262769508251
5797,1
5800,3124821510722
5801,7
5802,4
5826,725
5827,87960930222080
5828,431
5834,932131991
5838,190
5845,-295557
5848,2197
5849,9
5855,41858209
5858,150628856
5860,90
5864,5
5868,10836
5869,984375
5870,1308
5873,519
5875,4473647
5884,59
5885,224
5893,924
5895,531697881
5909,104910
5910,2113526993753
5911,309
5916,2026
5920,11910
5921,8
5923,6
5937,197814
5940,372
5951,1888
5955,100501350283428
5956,98
5958,381
5959,171
5970,4
5972,1
5974,14965
5979,-10
5980,34406400000000000000
5984,277
5992,105
5996,123732841202882
6001,177
6004,968575477600097665024
6009,2
6011,21
6014,133
6016,127
6018,6
6021,101
6028,186
6029,55
6030,1
6032,99
6033,100
6035,9061
6038,463
6042,66
6060,43
6061,-32
6062,1194
6066,4
6067,144
6070,27
6072,2
6079,1100000
6080,400137192
6082,146875717
6088,1
6102,2305843011361177600
6106,468
6110,37
6112,97
6113,358
6115,453
6121,1
6126,-6
6128,288
6129,2600000
6134,7532204359680000
6136,9
6141,148864316
6142,232303223681
6146,1111111100000001
6149,1526
6151,53
6161,2
6168,36
6171,21
6175,800
6188,141215033961
6191,58
6192,117033789351264256
6201,80
6203,66
6210,347246723858432
6212,1741769316989023027200
6215,1460
6219,15034034
6221,1
6223,69
6233,215
6238,5
6244,802788
6245,212
6258,-55
6259,8563
6261,220
6263,1
6272,20
6278,266
6282,2438
6283,21
6289,-5404
6292,7
6294,21322314
6295,19599665578316398592
6296,585
6303,14669
6307,61755277180649221390336
6315,336
6317,60044932
6325,1
6327,326
6329,1063
6330,108
6339,81402749386839761616896
6346,6
6352,107
6355,980
6359,256
6361,466
6375,105
6377,-130
6379,48108
6381,5
6383,182758209344946307072000
6390,511
6397,160
6403,71366238515473195008
6423,-30
6428,31744440
6430,3884
6431,487
6432,10
6436,1197
6437,2
6441,144946915
6442,2
6443,1610612742
6451,-23161369512191120
6458,493
6462,71
6465,517
6472,80
6474,39
6483,337
6484,517
6485,429
6493,144
6496,-1
6497,533
6502,261402135
6503,102
6514,2048
6516,8532750
6521,24693
6522,1807559099808
6525,89
6527,51523614927176687616
6528,9369317
6530,695069728
6531,7
6534,105
6539,64
6546,14305114746093750
6550,2
6554,343
6567,310
6569,5
6575,3013593
6589,22099
6596,186
6604,5
6608,1475
6615,688
6620,1070
6625,4265518180073472
6627,160
6629,15720251312
6632,470521096089634
6633,81
6634,23905
6643,414
6645,104
6647,12
6654,1
6655,3375
6656,207
6661,250
6663,136884293
6669,134234110
6672,656043857
6676,4
6678,5
6682,173
6692,1537
6700,2213
6701,324
6703,3
6707,255930
6710,25
6712,322
6715,204
6716,278
6717,854570808
6730,-6
6731,5617
6740,60
6751,15
6766,71
6771,32
6781,160030080000
6788,771
6791,503
6793,5
6811,21309
6813,1300
6814,1
6815,21189
6818,1380
6826,400
6832,110
6840,112925875764
6843,30233087
6849,230953033
6851,10
6853,135
6863,175
6864,10890
6866,959
6874,4011
6880,34406400000000000000
6882,31501
6886,26500
6892,289982
6899,-26910
6906,73667279060992
6911,2802534009280
6914,268
6916,1583
6917,749
6925,9
6933,92
6937,989
6941,200291280469622784
6942,12884901886
6945,407
6946,186
6959,4426
6961,111011
6963,8
6977,-4
6978,3
6982,2654
6990,33
6993,700
6996,2
6997,10529
6998,116
6999,693
7003,14763202594
7005,23
7010,1260
7012,151
7037,5
7054,6136294752
7061,63961
7062,70368744112128
7064,311283409572495360000
7076,10072
7085,2070
7088,63
7092,1069
7098,25
7110,14084
7112,186
7119,75603621468420794482688
7123,5
7134,49
7136,79
7137,14283
7140,766
7152,659793819847040
7154,2124
7155,4
7156,118
7169,12000
7172,17
7175,5
7177,756
7186,5
7195,374673
7198,21
7206,16
7207,322
7211,300
7213,25851
7214,214
7224,452
7225,1
7226,102
7240,1028
7241,2941
7243,8
7245,8
7247,256
7252,1987
7257,677
7258,76
7263,2147483648
7275,10
7282,125
7286,3
7297,44
7303,107
7307,148
7310,32
7312,10
7314,73681302248
7315,1711
7319,32
7324,2855
7335,10307
7337,300
7339,10285
7341,99
7342,31622993
7345,513
7349,6108
7351,133
7352,511
7355,29
7358,1
7360,107
7364,16
7371,238
7375,256
7383,927712935936
7395,24
7398,114
7399,16
7400,8641
7404,211016
7411,205
7414,861066640
7427,8589934626
7433,1052
7437,311
7439,1499832509
7441,1365
7446,5
7449,1597
7455,29
7475,1885
7477,193870492861908480
7483,317733228541
7488,182717648081
7489,1163
7493,163
7497,1433
7499,64
7502,5500888421709401088
7507,737
7508,3
7510,1
7514,50
7518,323
7520,8
7523,2
7527,5
7528,1
7534,5503
7539,17158
7541,56
7542,89
7546,277
7547,18
7548,84
7550,1764
7552,-1
7556,26811
7560,413
7564,1507
7565,597
7578,14169
7580,1
7584,1281
7585,1457
7586,37
7590,15589
7591,24850
7592,13
7594,4230
7602,10968475320188929
7606,279
7607,27145
7610,157957
7611,317
7612,2
7618,38854330297230573961216
7620,-1
7625,182
7628,256
7632,1
7634,139
7641,293
7647,687
7648,30
7651,67526248136049
7655,352058
7658,261
7667,339
7670,314704
7673,308
7682,522
7683,1
7685,10
7686,1218912
7687,218
7690,35
7692,23
7693,1
7704,1
7708,657
7711,41208936343729
7716,13039
7717,67
7718,1790
7728,928
7729,1
7731,18
7734,29491200
7737,110
7739,1883406215
7758,468198
7759,756
7761,609359740010610
7766,20
7768,123
7781,1
7787,737
7790,42
7791,6
7792,695
7796,237101341768
7798,6
7805,13402
7806,1
7814,70
7815,158
7816,5
7819,32
7822,144
7825,31
7827,1803
7840,412
7842,1111210000
7843,961742089476282384384
7844,5
7845,6046709375131
7847,108
7853,402
7861,194
7870,46
7871,5
7874,32
7878,1741769316989023027200
7888,175
7894,385
7895,566181
7896,95
7898,12791
7903,18
7905,4883
7921,196
7930,113
7931,702418373381
7932,303
7935,-4
7936,2147516415
7947,5
7951,4873922247
7956,3
7960,353
7961,825
7963,1
7964,721
7972,143
7976,2
7977,6
7979,11
7983,30491
7987,1165
7989,278630854386
7995,363
8006,2
8010,9255630520211089653760
8013,60
8020,187
8021,25
8024,2255287
8033,23989
8041,2
8042,1
8043,8
8056,1665424
8058,15679
8059,4738755972544002
8060,112659084
8068,1618
8069,745
8076,1
8077,118
8078,34406400000000000000
8088,1
8089,240051
8091,134
8093,297585532
8095,2
8096,534
8098,4
8101,273
8104,21
8105,30846
8109,1
8113,204
8116,66484134834183
8120,2045
8128,110001
8129,754974720
8133,11177
8142,25
8146,3511
8150,102
8157,2
8158,1676048072704
8160,1
8165,9798
8169,800
8175,1
8178,476
8179,155
8187,211
8190,24696
8194,1
8202,111603564544
8203,237
8204,3
8209,8134814465483270319505408
8213,146
8216,58855
8217,127
8219,1688
8224,2
8228,64
8232,81
8235,477
8243,3
8244,245
8248,36262
8249,150094635296999136
8250,160
8254,1129718145924
8255,26
8258,216
8259,15032385531
8263,673
8265,109
8269,1
8276,15
8279,426
8286,122510
8293,6
8296,480
8301,31241
8303,106
8312,136224
8316,11879
8339,12
8346,424
8357,1153203117089652720
8374,10
8382,20875
8383,54
8387,56
8394,2
8395,265838881
8397,23166
8400,163
8401,3133
8406,22223125764941222
8408,3408
8420,-3
8423,5
8424,3
8425,1205
8427,234
8429,263
8432,2
8434,194
8435,18
8445,176895214774002
8451,29552672
8455,1308
8458,11
8460,1
8464,3
8467,1235674
8474,19599665578316398592
8479,41
8480,4539
8482,8
8484,5279714475068333490176
8485,74
8492,44
8499,117048931
8509,9
8510,35
8513,17
8514,16913986
8517,6
8518,9331
8519,-60
8543,226
8546,52
8551,601
8553,-2
8557,2147483183
8561,141
8563,456
8574,142
8575,105
8578,-4
8581,458
8583,6
8584,1375
8593,10627
8596,96071
8605,96
8610,1
8612,1
8615,1
8619,43
8629,19315229942699222106112
8633,2830
8634,12721
8639,1
8644,7
8645,64
8646,467
8650,4692
8653,100
8660,109802502767585263616
8667,25
8669,1
8671,365
8678,78125
8681,5
8686,9
8688,144
8696,3063731695682346024960
8699,510
8701,2
8702,6235
8710,32221
8711,6330
8712,15737
8713,208811
8714,3
8716,153511100594603
8720,540
8725,7392
8731,5
8732,7963585194
8736,2
8739,241
8744,7
8746,128
8749,134
8754,1136
8756,10505051
8759,7
8760,599
8761,23
8764,12
8767,46
8768,12
8774,84
8780,1049041748046876
8781,2
8783,1609
8784,10633823966279326983230456482242756608
8786,2672
8788,2342
8792,3571425
8799,4657
8801,142691
8808,9
8826,9
8827,2030565262176
8828,3
8831,225848657954
8836,12
8844,5921
8852,4
8855,5745263575040
8858,-5702888
8862,11
8863,7584237
8866,1040
8867,57
8869,25
8871,400
8874,735
8891,6168
8896,3
8902,75
8906,291
8907,51523614927176687616
8909,194688
8910,376922731034
8912,695
8916,2
8917,-4
8922,336
8925,288
8932,18729347384947375
8935,4
8938,8580707127
8943,6
8948,70
8950,1
8953,46912487729835
8964,46
8965,78
8968,2689
8971,6
8972,587
8976,2981
8977,40
8981,72
8982,198
9010,-4354560
9019,7
9033,693504
9034,11
9035,-7
9037,415
9039,386206920
9040,7121453984059539456
9042,271
9049,168
9058,6311523942644393705472
9060,7
9071,145
9073,3
9079,76
9083,302231454903657293676544
9084,56354
9086,128
9087,2
9097,124
9105,5660815
9106,61
9114,113
9115,7317351687
9119,1
9123,973
9129,227056896
9131,478
9137,18
9149,109
9167,536958
9170,10386
9172,1
9173,637
9176,2426163312691977
9184,2
9188,4483130665195087
9197,6197
9202,3
9206,39
9218,160
9224,29224
9233,14
9239,142
9242,2588
9254,3
9257,34406400000000000000
9258,476
9269,93
9277,76
9278,134
9283,163608855359
9284,7908
9296,1
9297,185
9302,548
9310,110
9313,4
9317,99
9318,42
9322,1
9327,7
9335,1218584
9336,8
9347,1
9354,255
9355,7006302246093750272
9361,3
9367,88
9369,-5
9376,3
9384,7
9385,1709
9390,136
9399,46
9404,624
9413,15
9417,5
9419,5
9420,21107
9421,15
9422,6001
9423,1067
9426,181
9428,370726652
9430,914362
9435,1
9437,148
9439,2863311531
9444,1
9447,340389202
9452,12356789
9454,601
9456,3
9460,3300
9479,637
9483,98
9486,29093289
9487,202809445
9490,1
9497,172186883
9500,408936947
9504,1034
9506,25
9508,2
9510,361
9522,9
9527,328
9537,601
9538,2
9539,225
9548,839265188017740
9554,8489664
9555,457652
9562,6
9566,3966
9568,239
9570,8
9572,28
9574,1028
9587,1597440868898
9594,210
9597,9
9611,1785
9614,57
9621,36
9626,709663
9633,344
9634,41
9637,1
9639,657669557062017936
9644,6767
9645,2958
9647,28
9650,12633
9651,8
9654,171107
9665,129859329600
9666,1808
9669,15037
9679,-44
9685,942
9690,1
9691,166
9696,26322377293583730
9700,2749
9702,2
9709,-957
9712,278228071788930007040
9713,890
9716,1
9718,1229
9719,4
9727,5
9728,2371
9732,1
9733,335
9738,288
9740,100
9744,25
9748,5
9753,2
9759,2377
9761,2
9763,74
9769,823
9772,1837
9773,8
9776,1398
9781,56
9788,9571
9798,2
9802,254
9804,169
9807,2451
9809,39
9812,16985107389382393856
9815,411625181
9817,288
9826,1
9828,76
9832,98809502
9835,6
9836,1
9839,8601
9842,2216451841600330
9845,1
9851,2775641472
9856,-1
9859,8
9860,734
9862,170
9863,100
9864,1543
9865,213
9870,251658239
9873,-3468
9876,5
9877,1
9879,20
9880,1557
9883,2
9884,4
9887,26046
9888,6
9897,476837158203231
9898,3
9902,105
9903,491
9907,2034
9909,34684306786
9921,7
9930,9
9935,1837
9944,153
9946,2
9952,148019
9959,283903271666323
9973,637
9977,11
9978,881
9983,1064
9985,6144
9990,5
9996,1272
9998,3
10000,40
10001,534
10002,271
10004,354
10007,71
10026,13231
10031,140
10035,5
10045,4
10047,16522444800
10055,1
10065,408
10066,3617
10070,857
10071,630
10073,1702
10075,36
10084,353
10090,2387
10092,74
10093,571
10095,1124
10100,5
10101,87751624
10107,7692
10109,514
10113,49152
10114,103
10124,268
10125,97
10127,688887026
10132,209
10135,16
10139,83778
10151,1663
10154,5363
10163,21
10167,167
10168,188
10169,254
10175,54
10177,2
10180,105
10190,1263617571248234496
10193,720016798592704000
10202,1961
10206,3337
10212,9
10217,574
10218,3419
10222,-291
10234,7
10237,7073
10238,11
10241,580
10244,46
10249,496
10251,23820484
10254,97
10267,5
10272,2
10273,4993
10281,985814636660340
10282,518
10283,97
10287,117
10290,10155995666841600
10293,100
10300,84
10302,3010
10306,1
10315,144
10316,115
10318,2818
10324,11760
10329,649
10331,140
10339,4955
10340,59895
10350,45397276
10357,19073486328125000
10361,277
10362,1
10365,459165026
10380,2
10387,1350
10397,1314838220172
10398,1
