Id,Last
487,20
488,396085241270480354148352
489,953
491,220
493,1
495,110531285543842368
496,124
497,0
498,124192270
500,124
501,2
504,1
507,2
508,112
509,4
512,77040788131467136
513,7
514,339
522,77572756670578160
523,661
524,467
527,7
528,1
529,2
530,32201283186584752
531,3
532,1
536,3
537,3
538,70
539,0
542,232
543,171
544,11879828894712116
545,55389437123184680
547,77
548,47681972428112
550,1
551,0
552,1
553,1
560,527107
561,1
562,1
563,1
564,395636332447752192
565,1
567,19777881063133926129664
570,43
573,1
574,602400691612421946002590523622683886663761920
575,3
576,9
577,3
580,42
583,88
586,446311604380789425307648
587,0
591,30923
593,200
594,7
596,25732281217843200
599,27
600,454
603,13732910155
605,127
607,47
613,263
616,146370
617,897339846665475127876538324797258125330751694271139545088
625,56404400157567217565696
626,32
629,0
633,19465109
635,19442349988398204
636,272
639,-213360
640,71820
642,5722569627753465324284223656779202482815291771834073088
647,190
648,54750669538493456
649,6561
650,73201360940548096
652,3
654,34473870245560802344960
656,1
663,429210477536602265374783700992
665,148
666,124
668,24931202561823496732672
670,1
672,3
673,1297722253497544924454715392
675,1
676,2
677,1050
679,1
680,1
681,1
684,11151658949655222288384
685,28304640
687,1003928499626
688,1
690,440677071050573824
691,0
695,299
699,7
701,3
702,21
703,385507
708,15128761344
709,0
710,0
711,12511554627274632
712,16991329795972962661701971102620478078976
715,8464133962630481051648
716,118
717,389
719,157
720,20472344560800
723,1
724,17
725,137
726,1187
727,43406301788286353517051904
728,0
736,64
739,1
740,9000518743165651
741,4
742,2363320544672336576512
743,0
745,1
748,263
749,997
751,127
752,60
753,872
754,588112814640699648
755,9
757,-3
758,3
760,10
761,87503608832116848
762,41
763,10
765,0
767,3
768,1
769,3
772,1
773,43
774,1050217217793635254272
778,14067452156389730
779,1
781,1
782,187
783,6999963827434378
787,1
788,1
791,2222
795,32
798,4340612514623054
799,64151935432803274889101312
800,1
802,1383410902447554
806,16
808,984550153040694272
811,2012012012012012
812,92416515221
814,280
815,19609
818,14
819,1931331422
821,1
822,16237
825,-597428557
835,1
836,7
837,985
838,288
839,1
840,4
841,467
844,122827588903536695443456
845,729464836964806688768
846,1
849,499
851,391603512195940234559488
852,59000000000000008
855,10514182345513238528
856,45
860,1
861,0
864,8
866,9770128253650761728
867,0
868,200
869,197868494321266
871,4812260962479035645952
872,9223372036854775808
877,1977985201462558830100480
878,0
879,181
880,531
882,0
885,94
887,22844996645751312
890,1
892,1
896,0
897,71
898,4
900,3787186430286106423156843479040
901,12
902,1
903,124
904,217200
906,649807
907,-16120
908,0
913,378997
914,17
915,0
916,0
918,96
919,2333521433367183360
921,22126098426129672
922,1
925,1093
927,1
928,4499311042365955244032
929,27
936,176
940,23550975203
941,315837026779085502400048397589559421317557518336
942,355687428096000
943,2911679261765888
944,1906400965570
946,1
947,5
950,371454275512532480
952,1
953,166771816996665664
955,4160749539
957,0
960,0
961,214978908196382746213351424
964,1
967,274
969,-12
974,666
985,14074138851456769167720448
986,176
988,11035948199774608
991,1
993,0
994,1081
998,283903844662926114816
1000,-1
1001,87
1002,720
1004,0
1005,232102241507321376
1006,1
1009,928785495190695968768
1010,-1
1011,19
1013,12
1014,8
1017,389
1018,187
1019,1
1020,3806404472713603
1021,11330548232319664128
1024,1
1026,136
1027,171502823777977600
1029,6719801498668147007154020155392
1030,28
1031,3
1033,26
1034,1
1035,24727261243092472
1039,0
1040,12440630635406244
1041,925103102315013603328
1044,5919984
1045,206
1046,760722183234128516743168
1047,0
1048,1244723640382306306530213888
1049,1
1051,1
1057,210
1059,0
1060,89900
1063,114
1067,7
1081,3
1084,0
1085,61
1087,1387848700381794022719488
1088,10
1089,260408317270
1090,2333521433367183360
1092,2
1093,460
1094,-153040491210937504
1095,-179
1096,1
1097,5
1099,19
1104,2
1106,2
1108,7
1111,666
1112,0
1118,1
1119,934
1121,2189
1122,-36813244507954712965975900160
1123,1
1130,366299663432194346115802333184
1132,1808
1133,0
1134,1
1135,1
1137,0
1140,2
1142,1
1143,0
1145,1
1148,0
1153,132063784535221862400000
1156,636
1158,3
1161,2075218782238855
1165,1
1167,8388569
1170,19948067446099104
1174,1
1175,1
1177,27314067026782976
1178,26
1180,1
1184,5
1188,10524
1190,59359
1191,0
1193,1
1194,12
1196,251053695460499264
1198,131
1200,1
1201,48952670052396867584
1202,59
1204,34
1205,321
1206,107621833193247392
1209,6476053728774389235712
1213,12
1216,23
1221,210338403560373387264
1225,4053314434522328064
1227,84889278690515
1228,5838535388555338405904384
1230,0
1233,37
1237,777666657567776610968575891315607493148672
1239,3
1240,11
1242,316322420114534400
1243,39
1245,1
1246,187
1247,1
1248,0
1249,252
1254,7
1255,169
1256,41802174277488973185024
1261,-103251790678952480
1264,188296417
1266,64
1267,10
1268,1
1269,256
1271,9
1273,2250
1277,1
1281,125
1284,3
1285,0
1286,20
1287,910426964609135
1293,0
1296,1
1297,1
1298,92422276780875111727104
1299,14
1304,2960373522249858048
1305,56415976360602033455104
1306,10
1308,285
1311,28497092031222202236928
1312,1
1313,8444049696148532127334400
1314,3
1318,638
1324,3659703339140
1326,0
1330,392
1336,12
1338,1
1341,12
1342,1
1344,10989801394147610519304557011145523724288
1345,8113505
1346,1
1347,176
1348,68756119302418669568
1350,2
1351,5586558915888287842304
1353,19357125741005725696
1356,0
1357,75198808251676190413253460885504
1358,-3309745115
1363,167636144501378066153472
1371,1
1376,1
1378,3
1379,64176496980568383488
1382,1
1384,102
1386,326
1387,18
1389,-2049095504528923821080576
1391,1065603103601110228806926336
1392,1694577218886
1393,194260753173421664
1396,7
1399,1
1400,1
1403,3
1404,0
1406,169
1407,576440295110730973184
1408,139398889956480000
1409,334
1412,2
1413,71
1415,14216420560211868
1416,-13576460102465
1417,16754410594433544
1418,35749200
1421,5
1422,7
1425,1
1426,1
1427,267
1431,57
1433,3
1435,14514683635159284
1437,5041
1438,666
1440,129231185861933072
1442,3
1444,59
1447,3
1448,1
1449,3
1451,6
1454,70724
1456,2423
1457,87118795125708288
1459,2264257474181354225664
1460,-10
1461,653192251196
1463,1232130
1467,525893003079214694400
1469,8
1476,23497615982212420
1477,35
1478,1
1479,4
1486,112
1487,1
1489,81
1490,2508757194024499019776
1491,3
1497,6
1498,102
1499,21703740051934478336
1502,4436767388870855
1503,11
1509,4
1510,105
1511,381021443277747191808
1513,64
1515,1
1523,3
1524,6
1526,2
1527,43
1528,7393367369949286657031564845553160617459712
1529,-7036035942040855
1531,1
1532,7241328591814507102208
1537,7550315481752813
1539,2217
1540,2382598282012764160
1541,-31057776
1543,277
1544,7034
1546,1
1547,591786400483820544
1550,1
1551,95
1555,300
1559,183765996899
1561,12597
1563,1
1564,3846
1565,21947909832446976
1566,1
1567,7
1572,661
1574,-863940478961362451008847872
1576,339
1577,907
1581,190409085693362560517013504
1584,33
1586,0
1587,1
1590,170
1594,25
1596,-492644
1598,10966713178192206
1599,11
1610,1011
1614,1
1615,57040154877904166137434826866688
1616,161027573368536478928338944
1618,-4498229899330262016
1619,1
1621,569
1622,202585437
1624,1548008754265
1627,248
1628,4
1631,0
1632,32022381427150128
1633,0
1637,123
1638,1862259784246483176390656
1643,1
1645,521
1646,187617350297573459766873249808384
1647,-65725128248453312
1648,3
1650,216
1652,1
1653,666
1654,1
1655,359
1657,1533967407742898740115013632
1661,122
1662,1778
1663,101021010221010209837357637844535615419527987200
1668,0
1670,74
1672,239072435685151322669056
1674,15453
1675,3
1677,137
1678,9
1680,98805767234884864
1681,71327958156
1684,4
1685,2
1686,3582
1687,3
1688,1
1692,180
1696,360
1697,1023455555666666717184
1698,3
1699,280
1700,9101592487671716
1701,8690
1702,0
1705,1
1707,140
1708,82
1709,1
1710,1
1713,6399849835873030092357632
1714,120
1716,3
1717,1
1720,3
1721,1
1722,1
1723,361
1727,1954351669268628470299922943476498432
1729,1
1730,20071441567457280000
1731,240058053822414506801758208
1734,111010110111100111924756480
1737,55
1740,0
1741,0
1742,4
1743,5
1744,1
1747,5
1749,1
1751,0
1753,248
1755,1
1756,138
1757,24922141
1758,88574
1759,113471544284531343360
1761,5
1762,3
1765,19869188673828371359072256
1769,1
1770,0
1776,0
1777,117849324069921805450203183946112434176
1779,63
1781,437825148963391483284295662909408790272586809344
1783,531
1784,1
1787,4624
1790,0
1791,82
1792,1
1795,795011346686319232
1796,1
1798,20
1799,1
1800,6
1804,3
1805,90
1806,127
1808,38281314209625864
1810,1
1812,0
1815,1
1818,4
1820,321179427812462952448
1821,225
1822,677
1824,124
1827,218
1828,106651001017976487936
1829,1
1832,3
1833,9894704
1835,1
1839,1
1841,18944339609269572
1842,1
1844,89
1849,1
1850,1478577785507810816
1854,1
1855,713886912
1856,1
1858,99999999999998000
1859,38091
1861,124
1862,3
1866,9270058602609617556106903552
1867,2
1868,1
1873,104
1874,0
1875,12875707199330295808
1876,6
1877,1
1880,11
1882,4490
1883,3
1884,1
1886,2505
1887,2
1888,790225649472821248
1891,3
1895,176991240190
1897,1
1901,1
1903,4
1904,3
1905,940914453958617600
1906,666
1909,113
1913,85057987503792663911402078994432
1918,1
1920,1
1921,481
1923,9745744932248196289763737600
1925,20501336085290555539456
1928,277
1933,38011151426301640
1934,27
1942,1657630742241899
1945,7
1947,0
1951,0
1953,232
1955,602
1956,4736693988662849
1958,96
1959,0
1963,13
1965,997
1971,8008962525846
1974,1
1975,615691547
1979,1
1982,831
1984,1
1985,103
1986,20072230656725278720
1987,991
1990,4
1992,1
1995,1
1996,263086943851348000
1998,6049367893509827198976
2001,41459225741230080
2002,11716746352661448704
2003,233
2004,53
2005,1
2007,1
2009,1160307802288187879981056
2010,156892743198677504
2015,1
2016,25108406941546723055343157692830665664409421777856138051584
2018,0
2019,0
2026,1
2027,6
2029,551042196782556708864
2031,613
2033,8132796906906251689984
2034,9
2038,126
2039,0
2041,143734030512459890688
2042,1
2045,1
2049,170
2050,2898139377307388215296
2051,3
2052,15854924767423824
2053,1
2054,739781100339240894464
2056,0
2058,0
2061,1
2062,386
2064,12
2068,23
2069,1
2071,200
2073,0
2075,123972751506684588840127037440
2079,1
2082,2
2084,5706273838156421
2085,8748011421561662
2087,1925877696823296000000
2088,735294117718701
2090,10
2091,1
2092,9
2094,104
2098,1
2099,774
2100,78
2101,25
2104,77
2106,167919620604132412441029940624620368429056
2107,42
2109,1
2110,1
2112,18
2114,1
2115,4
2118,1
2119,1
2120,26345
2122,1
2125,2497
2126,122
2128,107773290713088000
2129,9572648
2130,17366068280933464
2134,56294995342133
2135,3
2140,2
2141,104
2142,1
2145,235682549037000858533888
2147,395444141299200
2151,3
2152,11276035715844308163248345055232
2154,1
2156,16590980186519641322407273168896
2158,2
2159,27133109124370440192
2166,750
2167,571
2170,56
2172,43690663546390352
2173,176541437214450483200
2175,4838310510286147
2181,113471544284531343360
2183,15872049782314899342833626382336
2185,131332679852571600
2186,3
2187,29
2188,2
2189,42
2190,258802713817
2193,1
2194,661
2195,14063084452070775848960
2196,3
2197,0
2200,7620783840002847
2202,184
2205,3
2206,13
2209,150
2210,1
2212,3
2213,1
2216,864
2218,1
2219,2
2222,1
2223,2
2226,581
2232,169
2236,0
2238,0
2240,104857597567097994016194560
2243,101
2245,953
2247,37
2248,4
2249,100
2253,248
2254,1
2258,19
2261,8
2262,2
2263,41
2264,1
2267,1906624
2273,0
2274,0
2275,1
2279,18121411400219012
2281,8
2282,3
2284,3
2285,549689343118061
2286,176585172615885312
2287,1
2288,3448055881024876314624
2289,4484729304047661755662336
2291,1
2294,169
2297,8
2299,61
2301,1
2302,3
2304,88481173388026059746705408
2307,40817436943281448
2308,1
2314,1
2315,1
2317,71
2320,22846522525694476
2322,7
2326,0
2327,655782249799531718770688
2330,13
2335,402
2338,169
2339,1
2342,248
2343,63693
2344,2
2346,283
2347,354130117874225577984
2350,13275537310532084
2351,2
2352,62654987318179209216
2353,20
2355,1
2359,67
2363,531
2364,875
2365,1
2367,2
2371,5
2372,97930011125976332763136
2373,124
2374,2
2376,613
2377,1
2381,1
2382,1
2383,1
2384,30
2386,0
2389,246567192007241
2390,190
2391,800
2393,7
2394,345948408
2400,7416983
2401,3
2402,71
2404,1
2405,11
2409,2
2410,38
2415,711719711727711684657152
2416,0
2417,6776816058321967
2422,0
2426,10
2427,56
2428,50
2429,37307713155613
2430,317
2431,4434332433232214095167462834176
2432,389
2433,1
2434,48
2436,36647689308418064
2439,1295567187925506195456
2445,102334151
2448,741
2453,25
2454,37575804568154352
2456,3
2458,3
2462,78
2465,562
2466,-1
2468,1
2469,602758415976923904
2470,9
2471,5
2472,32
2473,1
2475,25469536542093520
2476,0
2477,263
2478,32
2480,84866135426820161536
2481,1401935442782
2482,10344463877985567506432
2483,185
2484,3
2486,395636332447752192
2487,0
2489,4
2491,1
2492,37588592026706176
2493,781
2496,1
2499,997
2500,166536977408
2501,33
2502,7006302246093750272
2503,666
2508,4
2509,3
2511,0
2512,3
2513,3
2515,190
2516,1
2519,958
2522,2
2523,16
2524,245008426486551773184
2526,1219760487635835755657351940131568972271338671260565504
2529,19386725908489883457945600
2531,1
2532,5
2537,1
2538,13
2539,3446451386
2541,16322989
2543,1
2544,6
2545,1
2546,1
2548,205118220637830113041674413088547169005794900624497295016813389676544
2549,269
2550,1268274072276992
2554,7784628225
2558,231
2559,3
2560,9
2561,4
2563,1
2564,1
2566,22797790370746288
2568,1
2572,-0
2573,72
2574,0
2575,124
2580,19
2581,2
2585,3828
2590,12
2592,45430672644283920
2593,8755418386540376621056
2595,10258045613113226
2596,1
2598,265
2599,0
2602,10000000001
2605,59
2608,271
2609,61138276105423806464
2611,11330437552124766208
2612,24
2613,18
2617,20203489717239782503272929034240
2619,6
2620,15
2621,1701
2622,1385073464128573
2623,9
2625,1
2626,202317609655754779787264
2628,2620797529
2630,999999999999999983222784
2631,1
2632,1210756529837794918400
2634,176273363579960987960482610544640
2636,729
2641,14354510691610714112
2642,8960144246683395
2643,1
2644,186
2645,1168971346319460093919232
2646,3303301715510335
2647,1059359506545823763913337136337649664
2649,1
2650,3
2652,14440
2653,225275778
2654,1056388250136945520551745552384
2657,82776756452911584
2658,181400588328960000
2663,1
2664,1
2665,49954191
2666,1
2670,127
2671,1
2672,3
2673,48558529144435442573063272885395652608
2676,1
2678,3
2679,182
2680,8662089991175424442368
2681,2
2684,-1
2686,269
2687,359
2689,58158282162055320
2691,20
2694,154360726917116736
2697,10
2698,3
2699,122988198035868827648
2700,389
2704,310
2707,649140
2708,1905628
2709,147
2711,2
2714,6
2715,1
2716,122
2721,122222
2722,1
2724,23912
2725,582498755
2727,71
2730,104255099738019642474496
2731,2
2732,1
2734,1209
2736,168343648648695296
2738,33014349060432044
2740,359
2742,-2
2743,73
2745,127
2746,692328854163014144
2747,37
2750,1
2751,39617129628855104
2753,169
2755,1
2756,3
2757,1804868382278013440
2759,1
2760,200
2762,186927241320202720
2763,1
2764,283171508977
2766,1
2769,2454110815950536704000
2770,1086
2773,6
2776,3
2777,271
2778,210
2779,187
2781,2
2784,3704184
2786,0
2790,77759
2791,285
2793,666
2794,1
2795,3
2796,98522872387036675380871168
2799,0
2801,0
2802,1
2803,0
2804,2
2805,126314830357375271980727134693313478656
2806,3
2808,121296
2811,231
2812,12
2815,1
2817,1
2818,29
2819,263
2821,42
2825,2338714226000996
2827,28180392406163580
2828,15151722444639717667373056
2829,-101
2834,61
2835,10
2838,5
2839,18
2840,1
2842,5067958740068059840512
2846,2148034269252052480
2847,33495522228568064
2849,1
2854,389
2859,317
2860,69
2861,0
2862,198
2864,1
2865,1
2869,16057414892984232
2873,110277389360103424
2874,2
2878,4
2880,501523878171053440
2881,1
2882,23181398334398529536000
2883,73
2884,248
2885,3
2887,87960930222080
2889,1
2890,1
2891,149227974821384000
2894,85206055577740186281312256
2897,389
2898,1
2899,285
2900,3
2901,3
2905,6601
2910,38967500492977752506368
2912,997
2913,1
2915,10712
2916,716602502197270656
2917,295970
2920,8687
2922,2
2924,0
2925,878503
2926,12539670481
2927,-96525920129033027584
2929,8703
2932,984770884591425159168
2935,77221073750104784
2941,50647264481612308118332241233313792
2943,3
2945,17
2946,100
2947,244
2948,7648
2949,124
2953,1875282405112472064
2954,1
2957,727
2958,1
2960,1
2961,1
2968,31
2971,1
2975,12
2976,0
2977,1
2978,0
2979,0
2982,40304433
2984,87960930222081
2985,65
2987,3
2988,1
2990,22276709056403236
2993,15823
2997,0
2999,1
3001,301983995802099646464
3002,119
3006,0
3007,740
3009,46
3012,7330158006601231735790942977785856
3013,1
3015,765
3017,32
3019,88699552381440000
3020,8841761993739701898620088352768
3026,299
3030,2
3035,1
3036,42
3038,82
3039,337
3041,1150110
3044,149934463555725524992
3045,453
3046,1076796294013277099758356267008
3050,200
3051,0
3052,1
3056,263
3058,100512926226533632
3059,729
3063,111007294096168073934776310739042199142400
3065,4988026446318903
3066,1
3067,0
3070,43837986172512584
3071,0
3076,32
3077,1
3081,23
3082,1
3085,3
3086,3
3087,0
3088,18
3091,174
3096,0
3097,1
3098,1
3099,4
3101,43353562677488608
3103,1380132932547022
3104,3132674011733826732032
3109,79
3110,339945532169833441209769525248
3111,4144654003816138014720
3113,89
3115,3
3117,9616201620200015923196739977216
3118,1
3119,122
3120,0
3121,1
3122,4549023256493643776
3130,3
3131,659973251187594231808
3132,3
3133,2
3136,4
3139,569
3140,454
3144,100
3149,1
3150,3
3153,1
3154,-26315271553053478912
3155,3431847189
3156,365
3157,2520
3159,2187020050
3163,3
3166,10
3167,3
3169,53576182138937425920
3171,33154114877520
3174,606800
3179,2
3180,7539064915230817240743936
3181,10449715795107936934559744
3183,1
3184,131723185483873424
3187,42
3188,842
3189,1
3193,941094
3197,3
3198,7
3199,295080697103288827904
3200,210
3201,64321
3202,3
3206,1
3208,50
3209,1
3212,0
3213,968575477600097665024
3214,0
3215,0
3220,355393490465494859776
3222,-97
3223,0
3224,28304394023345412105136242688
3226,5
3228,337970519351250112
3229,14176
3231,1
3233,1270932914166
3234,210
3236,3566729383597308
3237,94
3238,1680
3239,7
3241,59
3242,42
3245,57
3246,61
3247,167697531024902640793087377408
3249,387038978271084608
3250,11398895182897046
3251,0
3252,1
3254,3125193637
3257,1
3258,288
3261,0
3264,16
3265,157
3272,4
3274,1
3276,911
3280,42
3290,3
3293,2
3296,353
3297,1
3298,0
3299,2243645856500003237705005502690230272
3302,1
3303,151056371629601792
3304,0
3305,42
3306,630
3307,666
3308,2724694661680642654208
3309,0
3311,6344433646663343538176
3313,2305843009213693952
3314,9890278784047792118562816
3316,14
3319,115141312111098773504
3323,58833957894412545856636530874609836228608
3324,32
3325,1059774
3326,4159678568317246
3328,2
3330,42471034518612450939502592
3334,20496
3335,11
3336,723573111879673
3342,531
3343,359
3344,666
3346,16
3347,53
3351,1
3353,846
3354,1489
3357,126
3359,1
3366,1
3369,0
3372,6
3376,1
3377,97
3378,4
3381,3
3383,1
3384,1
3385,536854528
3387,1
3388,1
3389,1
3391,392
3393,128
3394,-1
3395,575598315149214551552561701804106568540434202624
3396,692
3400,4354759835262268
3403,102057218155974819840
3405,1
3407,671
3408,147
3409,75787776947048400
3411,225
3416,1
3419,1507
3420,1
3421,2
3424,0
3426,166417820194039920590848
3429,176
3431,206
3432,35
3433,997
3434,3
3436,0
3439,78
3442,17984495151670680
3445,15322117939717489766581665792
3446,15
3447,3
3449,1
3452,2032368096229682315264
3460,1
3463,2
3464,2201030157
3466,1
3467,602
3472,0
3474,25
3475,166855112441313030569984
3476,4288
3477,21378736239048788
3478,34173066616707049031828691222528
3480,1
3481,7
3482,6
3485,1
3486,1
3487,1583926386391039868928
3488,3
3489,1
3491,12
3492,1
3494,533
3497,920212223242526290124406685662158978369057388462065319599274563993600
3498,18
3505,391
3507,1
3508,0
3509,3758096384
3513,3370
3514,3
3517,68393665694364348462877638656
3518,197
3519,1683408
3521,0
3524,78614837323045140312527425252311957504
3525,3
3526,3
3527,26
3528,3
3529,1
3531,3
3535,2
3536,2
3538,6531893843049
3540,47
3543,0
3545,269840171418387328
3546,3607704980
3549,31
3550,8224670334323560284160
3551,4
3553,7
3557,467
3558,3
3561,12
3562,1
3564,613
3568,4
3570,17
3571,1
3577,18432
3584,28195636842752844496896
3588,3
3591,32966964611113758937364486422528
3592,1
3593,28467
3595,1
3596,4
3600,-1
3601,9
3602,185
3603,60
3605,1
3606,4983454435498876161610498441216
3608,101439025287805552
3609,560
3610,30
3611,1
3614,109999999999999440
3615,169
3617,389
3618,1
3619,328256967394537046016
3621,78
3622,4
3623,3
3624,1278
3626,3
3627,6
3630,45949725568604864
3631,21
3633,1
3636,81
3637,63114325431427352
3639,479
3641,392
3642,1
3644,26
3646,2055664161561919
3651,169016775569984288
3654,3
3656,10779553536580
3658,886704475554288384
3659,6
3663,132
3664,98303927
3665,11
3666,231
3667,1374488
3668,0
3670,76069501249
3671,309
3674,3
3675,66
3677,4
3679,4457306344239832
3680,1
3681,105501131969247531959495920159425560576
3682,2
3683,2
3686,664828879659318272
3688,-8
3689,0
3690,-34874008165786608
3693,1
3694,0
3695,3
3697,271
3698,21598422878151130184862990505355789603962880
3699,0
3701,1
3703,375299968947548
3704,182717549872
3705,95
3707,157
3708,1
3709,2
3711,467
3712,1
3715,133
3716,111212111213111216
3718,0
3719,475219625
3721,2
3722,0
3727,16976349108943468
3729,2547649010961476485120
3734,31068250396355572
3735,1525578320627987120128
3736,295164582378232348672
3739,0
3742,11
3745,2137
3746,1
3747,1267674779574792731391537709056
3748,96
3749,20261437908496732
3751,0
3753,0
3754,2
3755,544057197945051807744
3757,2147483648
3758,4
3759,4794438742249608
3760,1
3762,7069322362385241997312
3763,269
3764,40
3765,-28933469725898736
3767,4115
3771,0
3772,2837046652845555712
3774,7
3779,44
3780,0
3782,5
3783,17
3784,62044840173323943936
3788,1
3789,0
3790,203
3791,1
3792,-3923010000
3795,1845064263947813650432
3797,48995571600129458176
3798,6
3803,5
3806,1
3813,3
3818,407
3821,2
3824,194981441729151282947555328
3825,127
3829,100
3831,1
3832,5528757288157184000
3833,42
3834,531
3835,1
3836,13514655207362825153413120
3837,0
3845,16
3846,1833947441
3847,1
3848,19191919191919192775063451344899670016
3849,96630799
3853,168
3855,1
3856,389
3859,134
3861,1
3867,175303210136598478848
3868,11
3869,18
3871,5
3872,2
3873,2
3874,281
3875,1
3883,2
3885,-2
3886,1671781
3887,85
3888,5
3889,9
3890,3
3893,666
3894,4644243305545231
3895,0
3900,2
3903,-3
3904,1458
3905,389
3906,2
3910,257
3911,3
3915,1
3916,4294967297
3920,57
3921,3412229156516602
3922,1
3923,20
3924,6463874923226439325057024
3927,1
3928,27
3929,0
3930,371861035047540920156160
3931,15985543779112186
3934,50
3936,6216861991058925
3937,3
3939,0
3941,121
3942,812751503
3943,12979537903131359232
3949,21286177612465197056
3950,4419660881
3951,3
3952,190
3955,1
3957,1
3959,4
3960,1
3964,109
3965,64011
3967,3231502092360622276608
3968,6060
3970,1
3971,365573436678862848
3973,0
3974,1
3976,21
3977,73
3979,4
3980,7043380548155783699895155327432189280256
3981,2592
3982,0
3983,3072
3985,530
3986,752
3988,2
3991,72682848215102700419641507840
3993,404851
3994,666
3997,8
3998,-151
4000,78176338
4002,15
4003,1
4008,1446257064289
4013,0
4014,15427
4016,0
4017,1
4018,3
4021,17
4022,0
4023,8872139
4029,37
4031,23
4033,5
4035,0
4037,3524626238354441633792
4038,28
4040,11127776966787464
4041,1
4043,5776
4044,335585442530912832
4045,1
4046,1
4051,1
4054,181
4056,3
4057,94776477297941903463940096
4058,27274345271819337990144
4059,1
4060,485580777431805184
4063,27496187495926290448384
4064,210
4068,16106126460
4071,0
4072,6462
4076,32
4077,0
4079,9
4082,187
4084,604384
4086,157
4087,372409975073537064960
4090,1
4093,898670952308059005584320743371758851541039614143359066382682113533024889995264
4095,1
4097,1942080
4098,3
4099,18
4100,89
4101,3
4103,17824719
4105,1
4106,108
4107,525893003079214694400
4109,44
4110,2
4111,373
4113,0
4117,57
4119,0
4120,3
4122,4807
4123,1
4126,339
4128,10495624180623536
4129,1
4130,80816445128377248
4137,1
4140,162938550
4141,263
4142,181589
4146,4205027188507582398464
4147,-1906399371246
4148,2
4149,1
4152,310
4154,661
4156,1
4161,1
4162,14974754564688512
4163,2082852803
4164,-2477797896173
4165,54
4166,288
4168,1702089880178688000
4169,101039
4170,1
4171,11
4172,1
4173,958
4174,1
4177,1
4178,1
4179,3
4182,0
4183,1
4184,20
4185,38
4186,3
4188,45309603386047264
4189,33986
4192,26548571098836076
4199,137
4201,58546795155816448
4202,1
4203,8
4204,0
4205,1
4206,3
4207,4498414682539051
4212,48
4213,1
4217,210
4219,1
4220,1003366632702973
4221,53361338962
4223,2
4227,621240
4228,0
4230,36
4231,5
4232,351829430966702353416192
4233,73
4234,3
4235,991
4236,3
4240,581
4242,1
4243,3138916347
4247,5251839347612507
4250,9
4251,23553202070626784
4252,0
4256,1
